id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,TotalNN,MR_SumNN,MR_Avg_NN,MR_Avg_NN_2010,DR_SumNN,DR_Avg_NN,DR_Avg_NN_2010,HR_SumNN,HR_Avg_NN,HR_Avg_NN_2010
208423,145,1232,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,3511.04971785,568057.73879,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,146,110,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,5861.97341985,1667587.39802,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,147,111,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,7271.17050056,2163013.02301,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,148,182,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3787.620659,858093.532515,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,149,183,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,1851.27402423,179078.579389,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,150,114,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,5793.00186513,1669817.73666,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,151,115,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,4116.61058449,988532.185954,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,152,116,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,8648.72205904,1183729.37704,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,153,185,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,11663.2531583,7483346.81612,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,154,117,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,7300.19558617,1239176.52429,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,155,118,I,HINGHAM,MA,"HINGHAM,MA",BRMPO,1,SSC,5946.51153704,578312.656379,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,156,191,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4291.38347377,877651.57078,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,157,119,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0,,13960.5347316,6760975.94865,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,158,120,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,11825.4995077,6795362.91767,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,159,123,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,8548.14076126,4212003.46258,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,160,121,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,11120.8033481,3027949.15181,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,161,122,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,2965.65416564,357468.164704,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,162,192,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,919.605023774,41851.2356124,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4262,163,564,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,3315.50723304,386800.440173,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,164,127,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,7157.65571132,1051264.54528,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,165,138,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6999.79304449,2908158.30355,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,166,2081,I,LOWELL,MA,"LOWELL,MA",NMCOG,0,,3471.9574236,552975.440723,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,167,128,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,6354.81304518,1689436.80542,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,168,146,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,2784.1610197,291578.319479,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4270,169,3189,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1667.07058518,154701.003171,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,170,129,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,11807.219304,4954918.87726,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,171,130,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,7419.70067652,3018185.09798,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,172,5661,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,973.091663388,50490.6643939,16.0,7903.806789243486,493.98792432771785,340.8516677861253,546.8544124808412,34.17840078005258,23.583096538236276,176.6154054342964,11.038462839643525,7.616539359354032
1810,173,132,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6793.36487612,2380940.91948,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,174,133,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,3240.15133491,638003.546084,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,175,193,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3185.42942349,602428.496501,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,176,2344,I,MALDEN,MA,"MALDEN,MA",BRMPO,1,ICC,1189.58853334,82277.7007036,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,177,134,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,7039.414871,1957850.98562,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,178,194,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2196.63975447,220941.404207,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,179,5662,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,900.917147087,26533.7399036,16.0,7048.513846404174,440.53211540026086,303.96715962618,487.85441248084123,30.490900780052577,21.038721538236278,167.36857747363888,10.46053609210243,7.217769903550676
1817,180,135,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,6841.92774091,1069848.35099,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,181,136,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,16056.2281282,1665877.21789,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,182,205,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2514.82533668,362453.114654,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,183,4165,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1551.61105355,69974.6403359,16.0,5072.319167980107,317.01994799875666,218.74376411914207,363.0,22.6875,15.654374999999998,120.17039668829102,7.510649793018189,5.1823483571825495
1808,184,139,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,4651.15929564,743576.270802,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,185,140,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,5633.6984701,1360918.99317,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,186,141,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,4348.9165425,931070.857215,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,187,4166,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1299.95065155,78841.2638286,16.0,5809.555959724992,363.097247482812,250.53710076314027,443.0,27.6875,19.104374999999997,136.89872588879678,8.556170368049798,5.90375755395436
1814,188,142,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6542.54312294,1402285.27258,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,189,147,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6248.02274302,1623338.92161,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208260,190,2722,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1529.30743421,136849.174066,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,191,143,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,5786.43232281,897381.586761,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,192,144,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,5441.54882552,1056343.17064,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,193,145,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,10760.7092992,1905889.2693,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,194,4310,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1459.37943174,116133.323335,16.0,7580.894716697954,473.80591979362214,326.92608465759923,467.28584244361855,29.20536515272616,20.15170195538105,227.85077421358358,14.240673388348974,9.82606463796079
1126,195,148,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,5143.15080617,603020.695421,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,196,155,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,6565.11917879,1659201.40175,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,197,218,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2177.53102235,275065.049273,16.0,465.0,29.0625,20.053124999999998,24.21915999124172,1.5136974994526076,1.0444512746222991,7.524128763361681,0.47025804771010504,0.32447805291997245
1696,198,149,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,7994.04825509,3321939.51661,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,199,156,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,4611.97373682,1040525.45293,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,200,150,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,10067.9410773,2466409.59348,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,201,151,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,4887.61004319,1183847.41305,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208174,202,2896,I,CRANSTON,RI,"CRANSTON,RI",,0,,2511.30528105,334150.974379,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,203,152,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6887.24214593,2106100.0277,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,204,153,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4199.36669873,716674.970652,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,205,154,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2905.3269972,403855.22085,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208365,206,2723,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1890.08463823,196802.143763,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,207,157,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,17997.353865,11385361.4525,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,208,655,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3149.71485288,342791.4688,16.0,657.4122639149621,41.08826649468513,28.350903881332737,50.0,3.125,2.15625,32.0,2.0,1.38
1123,209,162,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2785.28496239,176833.70061,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,210,163,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,6487.61913628,2191208.88672,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,211,4311,I,SOMERVILLE,MA,"SOMERVILLE,MA",BRMPO,1,ICC,1957.30887852,207345.962096,16.0,497.5,31.09375,21.4546875,27.160924983578226,1.6975578114736392,1.1713148899168109,13.975633537061757,0.8734770960663598,0.6026991962857883
1689,212,164,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,12807.8992689,5835994.46823,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,213,196,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,6805.12764856,884048.145737,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,214,165,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,16528.682324,9808715.03841,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,215,166,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,8799.2474533,3814617.05208,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,216,167,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,7330.33867672,2827847.57335,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,217,3830,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,2367.81273319,179192.901994,16.0,450.0,28.125,19.40625,12.482774950734683,0.7801734344209177,0.5383196697504332,7.2814149322854975,0.4550884332678436,0.31401101895481204
1796,218,168,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6168.51017075,1680188.49989,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,219,169,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6129.71254565,1017164.56695,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,220,170,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3797.12904545,452134.71964,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,221,171,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3130.96825044,322599.412585,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,222,4323,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,848.070995674,37850.996383,16.0,5794.591054159007,362.16194088493796,249.89173921060717,420.0,26.25,18.112499999999997,160.62949132106212,10.039343207566382,6.927146813220803
1117,223,172,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2424.11113483,299927.154144,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,224,173,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,6123.51996953,1382665.84956,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,225,174,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,11486.6991499,6074834.58477,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,226,5663,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,986.336472295,43669.6465563,16.0,8298.47875197016,518.654921998135,357.87189617871314,559.0,34.9375,24.106875,223.8394284565968,13.9899642785373,9.653075352190736
1073,227,175,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,7512.97663315,3076791.37907,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,228,176,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,3862.01112425,707102.366208,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,229,177,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,12061.6628915,2425132.2395,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,230,178,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,5513.18938757,1292816.24471,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,231,179,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,8351.23909066,1549058.90637,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,232,202,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4266.82416308,719443.936191,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,233,184,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4986.06636992,781089.764083,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,234,2585,I,FITCHBURG,MA,"FITCHBURG,MA",MRPC,0,,3188.90366909,399995.698068,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,235,186,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,9673.16149443,4980093.4347,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,236,187,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,4885.627517,1002225.25073,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,237,188,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,3503.88700337,536385.694566,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,238,656,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2287.43984896,232244.499706,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,239,189,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,5266.10287969,847143.167601,16.0,385.0,24.0625,16.603125,22.0,1.375,0.94875,6.229654997622037,0.3893534373513773,0.2686538717724503
1087,240,190,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4098.88302186,701667.019325,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,241,4651,I,SPRINGFIELD,MA,"SPRINGFIELD,MA",PVPC,0,,2351.06050571,223926.777599,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,242,195,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,6423.98812722,1213158.58301,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208055,243,751,I,CRANSTON,RI,"CRANSTON,RI",,0,,2649.36795544,347213.249922,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,244,197,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,9192.51280902,4626381.56251,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,245,198,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,5555.70546598,1551905.89115,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,246,199,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2962.55602748,363878.939011,16.0,525.0,32.8125,22.640625,30.0,1.875,1.29375,8.494984087666413,0.5309365054791508,0.36634618878061403
208296,247,752,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1774.00208942,187066.268639,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,248,200,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,7109.89627808,1137329.19376,16.0,385.0,24.0625,16.603125,22.0,1.375,0.94875,6.229654997622037,0.3893534373513773,0.2686538717724503
1092,249,201,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4631.64482315,799611.405632,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,250,206,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4452.69628663,546385.958461,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,251,207,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,11915.229761,3545167.74384,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,252,208,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,9564.70162478,3804435.2176,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,253,209,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3236.27407197,535631.30239,16.0,402.5,25.15625,17.357812499999998,23.0,1.4375,0.991875,6.512821133877585,0.4070513208673491,0.2808654113984708
400,254,210,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4345.21713588,674589.039038,16.0,385.0,24.0625,16.603125,22.0,1.375,0.94875,6.229654997622037,0.3893534373513773,0.2686538717724503
373,255,676,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2401.76839369,342482.453585,16.0,427.4824527829924,26.717653298937027,18.435180776266545,17.93487497263038,1.1209296857893987,0.773441483194685,8.74422733546967,0.5465142084668544,0.3770948038421295
387,256,211,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,6317.32069873,700666.254809,16.0,385.0,24.0625,16.603125,22.0,1.375,0.94875,6.229654997622037,0.3893534373513773,0.2686538717724503
1094,257,212,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3069.88413617,541573.955024,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,258,213,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2129.33256994,208480.816837,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,259,214,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,6540.88838278,948836.210462,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4224,260,275,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0,,7988.44304349,3741878.32917,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,261,4893,I,SPRINGFIELD,MA,"SPRINGFIELD,MA",PVPC,0,,2330.11963445,230229.985145,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,262,215,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,10370.8499286,3072495.98751,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,263,216,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3475.96884933,544775.000249,16.0,625.0,39.0625,26.953124999999996,30.715714981388658,1.919732186336791,1.3246152085723857,10.113076294840969,0.6320672684275606,0.43612641521501677
403,264,217,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3686.60187963,446138.027793,16.0,395.0,24.6875,17.034374999999997,20.21915999124172,1.2636974994526076,0.8719512746222992,6.391464218339493,0.3994665136462183,0.27563189441589064
2543,265,282,I,EAST BRIDGEWATER,MA,"EAST BRIDGEWATER,MA",OCPC,0,,9052.877135,2027369.97599,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,266,219,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4196.2706596,548476.415214,16.0,72.48245278299242,4.530153298937027,3.125805776266548,5.0,0.3125,0.21562499999999998,3.0,0.1875,0.129375
1096,267,220,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,1945.04649919,209203.424377,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,268,221,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2708.74333772,392403.478992,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,269,222,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3454.53332912,563445.984984,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,270,223,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,7099.93216695,1105330.464,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,271,677,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1387.4498317,105135.357478,16.0,264.9824527829924,16.561403298937027,11.427368276266547,16.0,1.0,0.69,6.114827498811018,0.38217671867568864,0.26370193588622515
4029,272,224,I,RAYNHAM,MA,"RAYNHAM,MA",SRPEDD,0,,20982.6672169,15084207.2831,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,273,225,I,MIDDLEBOROUGH,MA,"MIDDLEBOROUGH,MA",SRPEDD,0,,25694.8863814,24851363.2417,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,274,678,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2159.27222249,287282.953357,16.0,385.0,24.0625,16.603125,22.0,1.375,0.94875,6.229654997622037,0.3893534373513773,0.2686538717724503
4061,275,226,I,TAUNTON,MA,"TAUNTON,MA",SRPEDD,0,,22153.4548322,15507223.6245,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,276,227,I,BRIDGEWATER,MA,"BRIDGEWATER,MA",OCPC,0,,14231.5998359,6618634.72285,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,277,228,I,BRIDGEWATER,MA,"BRIDGEWATER,MA",OCPC,0,,11800.1889365,7112797.23123,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,278,229,I,LAKEVILLE,MA,"LAKEVILLE,MA",SRPEDD,0,,16323.8069664,8945290.54096,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,279,2137,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,6702.62260506,2217921.47765,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4387,280,230,I,LAKEVILLE,MA,"LAKEVILLE,MA",SRPEDD,0,,17957.3474792,17226073.1879,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,281,231,I,BERKLEY,MA,"BERKLEY,MA",SRPEDD,0,,16605.4123744,15663422.113,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,282,2138,I,TOPSFIELD,MA,"TOPSFIELD,MA",BRMPO,1,NSTF,13929.2430964,9245085.82549,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
